Years in the past from 1950,Ice Volume,Temperature Anomaly,CO2 for Ice,Temperature for Ice
25086.0,28.0,-12.184,,
25076.0,27.9,-12.07,,
25066.0,27.9,-11.993,,
25056.0,27.8,-11.896,,
25046.0,27.8,-11.808,,
25036.0,27.8,-11.727,,
25026.0,27.7,-11.627,,
25016.0,27.7,-11.542,,
25006.0,27.7,-11.454,,
24996.0,27.7,-11.37,,
24986.0,27.6,-11.285,,
24976.0,27.6,-11.198,,
24966.0,27.6,-11.111,,
24956.0,27.5,-10.999,,
24946.0,27.5,-10.894,,
24936.0,27.5,-10.791,,
24926.0,27.5,-10.669,,
24916.0,27.4,-10.546,,
24906.0,27.4,-10.432,,
24896.0,27.4,-10.298,,
24886.0,27.4,-10.173,,
24876.0,27.4,-10.048,,
24866.0,27.3,-9.935,,
24856.0,27.3,-9.836,,
24846.0,27.3,-9.73,,
24836.0,27.3,-9.654,,
24826.0,27.3,-9.593,,
24816.0,27.3,-9.528,,
24806.0,27.3,-9.486,,
24796.0,27.3,-9.429,,
24786.0,27.3,-9.396,,
24776.0,27.3,-9.372,,
24766.0,27.3,-9.349,,
24756.0,27.3,-9.312,,
24746.0,27.3,-9.285,,
24736.0,27.2,-9.245,,
24726.0,27.3,-9.226,,
24716.0,27.3,-9.188,,
24706.0,27.4,-9.152,,
24696.0,27.4,-9.102,,
24686.0,27.4,-9.077,,
24676.0,27.4,-9.036,,
24666.0,27.4,-9.001,,
24656.0,27.4,-8.985,,
24646.0,27.4,-8.944,,
24636.0,27.4,-8.917,,
24626.0,27.5,-8.86,,
24616.0,27.6,-8.805,,
24606.0,27.6,-8.735,,
24596.0,27.7,-8.685,,
24586.0,27.7,-8.606,,
24576.0,27.7,-8.544,,
24566.0,27.7,-8.455,,
24556.0,27.7,-8.346,,
24546.0,27.7,-8.232,,
24536.0,27.7,-8.099,,
24526.0,27.8,-7.952,,
24516.0,27.8,-7.797,,
24506.0,27.8,-7.653,,
24496.0,27.8,-7.479,,
24486.0,27.8,-7.329,,
24476.0,27.8,-7.173,,
24466.0,27.8,-7.006,,
24456.0,27.8,-6.859,,
24446.0,27.8,-6.704,,
24436.0,27.8,-6.582,,
24426.0,27.8,-6.474,,
24416.0,27.8,-6.373,,
24406.0,27.8,-6.276,,
24396.0,27.7,-6.215,,
24386.0,27.7,-6.169,,
24376.0,27.7,-6.194,,
24366.0,27.7,-6.241,,
24356.0,27.8,-6.277,,
24346.0,27.8,-6.336,,
24336.0,27.8,-6.402,,
24326.0,27.8,-6.428,,
24316.0,27.8,-6.451,,
24306.0,27.7,-6.477,,
24296.0,27.7,-6.533,,
24286.0,27.7,-6.55,,
24276.0,27.7,-6.519,,
24266.0,27.6,-6.513,,
24256.0,27.6,-6.507,,
24246.0,27.6,-6.488,,
24236.0,27.6,-6.442,,
24226.0,27.5,-6.414,,
24216.0,27.5,-6.329,,
24206.0,27.5,-6.232,,
24196.0,27.5,-6.101,,
24186.0,27.4,-5.973,,
24176.0,27.4,-5.804,,
24166.0,27.4,-5.65,,
24156.0,27.3,-5.472,,
24146.0,27.3,-5.321,,
24136.0,27.3,-5.122,,
24126.0,27.3,-4.93,,
24116.0,27.2,-4.728,,
24106.0,27.2,-4.536,,
24096.0,27.2,-4.321,,
24086.0,27.1,-4.127,,
24076.0,27.1,-3.929,,
24066.0,27.1,-3.749,,
24056.0,27.1,-3.588,,
24046.0,27.0,-3.44,,
24036.0,27.0,-3.313,,
24026.0,27.0,-3.192,,
24016.0,27.0,-3.086,,
24006.0,26.9,-3.008,,
23996.0,26.9,-2.959,,
23986.0,26.9,-2.906,,
23976.0,26.9,-2.875,,
23966.0,26.8,-2.836,,
23956.0,26.8,-2.816,,
23946.0,26.8,-2.805,,
23936.0,26.8,-2.782,,
23926.0,26.8,-2.767,,
23916.0,26.8,-2.77,,
23906.0,26.7,-2.768,,
23896.0,26.7,-2.773,,
23886.0,26.7,-2.764,,
23876.0,26.7,-2.81,,
23866.0,26.7,-2.847,,
23856.0,26.7,-2.888,,
23846.0,26.7,-2.958,,
23836.0,26.7,-3.046,,
23826.0,26.7,-3.147,,
23816.0,26.7,-3.242,,
23806.0,26.7,-3.352,,
23796.0,26.7,-3.455,,
23786.0,26.7,-3.574,,
23776.0,26.7,-3.701,,
23766.0,26.7,-3.802,,
23756.0,26.7,-3.918,,
23746.0,26.7,-4.055,,
23736.0,26.7,-4.167,,
23726.0,26.6,-4.295,,
23716.0,26.7,-4.419,,
23706.0,26.7,-4.559,,
23696.0,26.6,-4.703,,
23686.0,26.7,-4.84,,
23676.0,26.7,-4.977,,
23666.0,26.7,-5.138,,
23656.0,26.7,-5.296,,
23646.0,26.7,-5.469,,
23636.0,26.7,-5.623,,
23626.0,26.7,-5.793,,
23616.0,26.7,-5.957,,
23606.0,26.7,-6.117,,
23596.0,26.7,-6.292,,
23586.0,26.7,-6.467,,
23576.0,26.7,-6.631,,
23566.0,26.7,-6.799,,
23556.0,26.7,-6.959,,
23546.0,26.7,-7.136,,
23536.0,26.7,-7.294,,
23526.0,26.7,-7.47,,
23516.0,26.7,-7.643,,
23506.0,26.7,-7.811,,
23496.0,26.8,-7.98,,
23486.0,26.8,-8.147,,
23476.0,26.8,-8.337,,
23466.0,26.8,-8.503,,
23456.0,26.8,-8.707,,
23446.0,26.8,-8.908,,
23436.0,26.8,-9.105,,
23426.0,26.8,-9.324,,
23416.0,26.8,-9.537,,
23406.0,26.9,-9.767,,
23396.0,26.9,-9.98,,
23386.0,26.9,-10.188,,
23376.0,26.9,-10.401,,
23366.0,26.9,-10.594,,
23356.0,26.9,-10.761,,
23346.0,26.9,-10.926,,
23336.0,26.9,-11.094,,
23326.0,26.9,-11.257,,
23316.0,26.9,-11.416,,
23306.0,26.9,-11.581,,
23296.0,26.9,-11.745,,
23286.0,26.9,-11.894,,
23276.0,27.0,-12.037,,
23266.0,27.0,-12.198,,
23256.0,27.0,-12.342,,
23246.0,27.0,-12.482,,
23236.0,27.0,-12.638,,
23226.0,27.0,-12.764,,
23216.0,27.0,-12.89,,
23206.0,27.0,-13.025,,
23196.0,27.0,-13.163,,
23186.0,27.1,-13.278,,
23176.0,27.1,-13.388,,
23166.0,27.1,-13.499,,
23156.0,27.1,-13.558,,
23146.0,27.1,-13.626,,
23136.0,27.1,-13.647,,
23126.0,27.1,-13.664,,
23116.0,27.1,-13.689,,
23106.0,27.1,-13.676,,
23096.0,27.1,-13.657,,
23086.0,27.1,-13.601,,
23076.0,27.1,-13.565,,
23066.0,27.1,-13.529,,
23056.0,27.1,-13.488,,
23046.0,27.1,-13.451,,
23036.0,27.1,-13.409,,
23026.0,27.1,-13.39,,
23016.0,27.0,-13.353,,
23006.0,27.0,-13.315,,
22996.0,27.0,-13.295,,
22986.0,27.0,-13.248,,
22976.0,27.0,-13.228,,
22966.0,27.0,-13.186,,
22956.0,27.0,-13.124,,
22946.0,27.0,-13.064,,
22936.0,27.0,-13.004,,
22926.0,27.0,-12.93,,
22916.0,26.9,-12.861,,
22906.0,26.9,-12.795,,
22896.0,26.9,-12.713,,
22886.0,26.9,-12.635,,
22876.0,26.9,-12.567,,
22866.0,26.9,-12.482,,
22856.0,26.9,-12.42,,
22846.0,26.9,-12.362,,
22836.0,26.9,-12.313,,
22826.0,26.9,-12.263,,
22816.0,27.0,-12.215,,
22806.0,27.0,-12.175,,
22796.0,27.0,-12.149,,
22786.0,27.0,-12.109,,
22776.0,27.0,-12.091,,
22766.0,27.0,-12.051,,
22756.0,27.0,-12.01,,
22746.0,27.0,-11.974,,
22736.0,27.0,-11.916,,
22726.0,27.1,-11.885,,
22716.0,27.1,-11.832,,
22706.0,27.1,-11.782,,
22696.0,27.1,-11.733,,
22686.0,27.1,-11.687,,
22676.0,27.1,-11.646,,
22666.0,27.1,-11.602,,
22656.0,27.1,-11.607,,
22646.0,27.2,-11.608,,
22636.0,27.2,-11.635,,
22626.0,27.2,-11.662,,
22616.0,27.2,-11.729,,
22606.0,27.3,-11.795,,
22596.0,27.3,-11.886,,
22586.0,27.3,-11.972,,
22576.0,27.3,-12.103,,
22566.0,27.3,-12.212,,
22556.0,27.3,-12.321,,
22546.0,27.4,-12.408,,
22536.0,27.4,-12.524,,
22526.0,27.4,-12.613,,
22516.0,27.4,-12.712,,
22506.0,27.4,-12.81,,
22496.0,27.4,-12.889,,
22486.0,27.5,-12.971,,
22476.0,27.5,-13.051,,
22466.0,27.5,-13.14,,
22456.0,27.5,-13.205,,
22446.0,27.5,-13.287,,
22436.0,27.6,-13.347,,
22426.0,27.6,-13.405,,
22416.0,27.6,-13.466,,
22406.0,27.6,-13.527,,
22396.0,27.6,-13.578,,
22386.0,27.7,-13.62,,
22376.0,27.7,-13.638,,
22366.0,27.7,-13.647,,
22356.0,27.7,-13.652,,
22346.0,27.7,-13.633,,
22336.0,27.7,-13.587,,
22326.0,27.7,-13.539,,
22316.0,27.7,-13.488,,
22306.0,27.8,-13.409,,
22296.0,27.8,-13.314,,
22286.0,27.8,-13.216,,
22276.0,27.8,-13.114,,
22266.0,27.8,-12.97,,
22256.0,27.8,-12.85,,
22246.0,27.8,-12.709,,
22236.0,27.8,-12.544,,
22226.0,27.8,-12.383,,
22216.0,27.8,-12.218,,
22206.0,27.8,-12.028,,
22196.0,27.8,-11.822,,
22186.0,27.8,-11.613,,
22176.0,27.8,-11.409,,
22166.0,27.8,-11.202,,
22156.0,27.8,-10.995,,
22146.0,27.8,-10.774,,
22136.0,27.8,-10.564,,
22126.0,27.8,-10.334,,
22116.0,27.8,-10.104,,
22106.0,27.8,-9.888,,
22096.0,27.8,-9.687,,
22086.0,27.8,-9.501,,
22076.0,27.8,-9.29,,
22066.0,27.8,-9.102,,
22056.0,27.8,-8.891,,
22046.0,27.8,-8.704,,
22036.0,27.8,-8.539,,
22026.0,27.8,-8.362,,
22016.0,27.8,-8.199,,
22006.0,27.8,-8.006,,
21996.0,27.8,-7.786,,
21986.0,27.8,-7.575,,
21976.0,27.8,-7.362,,
21966.0,27.8,-7.125,,
21956.0,27.7,-6.873,,
21946.0,27.7,-6.656,,
21936.0,27.7,-6.428,,
21926.0,27.7,-6.171,,
21916.0,27.7,-5.947,,
21906.0,27.6,-5.718,,
21896.0,27.6,-5.483,,
21886.0,27.6,-5.258,,
21876.0,27.6,-5.069,,
21866.0,27.6,-4.873,,
21856.0,27.5,-4.673,,
21846.0,27.5,-4.497,,
21836.0,27.5,-4.327,,
21826.0,27.5,-4.156,,
21816.0,27.5,-4.027,,
21806.0,27.4,-3.916,,
21796.0,27.4,-3.831,,
21786.0,27.4,-3.765,,
21776.0,27.4,-3.732,,
21766.0,27.4,-3.741,,
21756.0,27.4,-3.778,,
21746.0,27.4,-3.836,,
21736.0,27.4,-3.848,,
21726.0,27.3,-3.876,,
21716.0,27.3,-3.856,,
21706.0,27.3,-3.851,,
21696.0,27.3,-3.877,,
21686.0,27.3,-3.884,,
21676.0,27.3,-3.921,,
21666.0,27.2,-3.92,,
21656.0,27.2,-3.93,,
21646.0,27.2,-3.93,,
21636.0,27.2,-3.921,,
21626.0,27.2,-3.91,,
21616.0,27.1,-3.884,,
21606.0,27.1,-3.859,,
21596.0,27.1,-3.822,,
21586.0,27.1,-3.795,,
21576.0,27.1,-3.76,,
21566.0,27.1,-3.73,,
21556.0,27.0,-3.699,,
21546.0,27.0,-3.66,,
21536.0,27.0,-3.652,,
21526.0,27.0,-3.629,,
21516.0,27.0,-3.608,,
21506.0,27.0,-3.601,,
21496.0,27.0,-3.579,,
21486.0,26.9,-3.572,,
21476.0,26.9,-3.589,,
21466.0,26.9,-3.605,,
21456.0,26.9,-3.616,,
21446.0,26.9,-3.643,,
21436.0,26.9,-3.669,,
21426.0,26.9,-3.713,,
21416.0,26.9,-3.762,,
21406.0,26.8,-3.8,,
21396.0,26.8,-3.866,,
21386.0,26.8,-3.929,,
21376.0,26.8,-3.996,,
21366.0,26.8,-4.087,,
21356.0,26.8,-4.159,,
21346.0,26.8,-4.24,,
21336.0,26.8,-4.31,,
21326.0,26.8,-4.382,,
21316.0,26.8,-4.458,,
21306.0,26.8,-4.533,,
21296.0,26.8,-4.59,,
21286.0,26.8,-4.668,,
21276.0,26.8,-4.719,,
21266.0,26.8,-4.77,,
21256.0,26.8,-4.82,,
21246.0,26.8,-4.871,,
21236.0,26.8,-4.913,,
21226.0,26.7,-4.957,,
21216.0,26.7,-4.996,,
21206.0,26.7,-5.03,,
21196.0,26.7,-5.063,,
21186.0,26.7,-5.07,,
21176.0,26.7,-5.095,,
21166.0,26.7,-5.114,,
21156.0,26.7,-5.14,,
21146.0,26.7,-5.154,,
21136.0,26.7,-5.166,,
21126.0,26.5,-5.176,,
21116.0,26.4,-5.189,,
21106.0,26.4,-5.22,,
21096.0,26.3,-5.228,,
21086.0,26.3,-5.258,,
21076.0,26.3,-5.287,,
21066.0,26.2,-5.298,,
21056.0,26.2,-5.327,,
21046.0,26.2,-5.341,,
21036.0,26.1,-5.38,,
21026.0,26.0,-5.419,,
21016.0,25.9,-5.436,,
21006.0,25.9,-5.465,,
20996.0,25.8,-5.515,,
20986.0,25.8,-5.546,,
20976.0,25.7,-5.577,,
20966.0,25.7,-5.638,,
20956.0,25.6,-5.693,,
20946.0,25.6,-5.753,,
20936.0,25.5,-5.812,,
20926.0,25.4,-5.874,,
20916.0,25.4,-5.965,,
20906.0,25.3,-6.066,,
20896.0,25.2,-6.181,,
20886.0,25.1,-6.295,,
20876.0,25.0,-6.4,,
20866.0,24.9,-6.519,,
20856.0,24.9,-6.622,,
20846.0,24.8,-6.723,,
20836.0,24.7,-6.838,,
20826.0,24.6,-6.946,,
20816.0,24.5,-7.065,,
20806.0,24.4,-7.193,,
20796.0,24.3,-7.293,,
20786.0,24.3,-7.385,,
20776.0,24.2,-7.494,,
20766.0,24.1,-7.591,,
20756.0,24.0,-7.709,,
20746.0,24.0,-7.832,,
20736.0,23.9,-7.938,,
20726.0,23.8,-8.063,,
20716.0,23.7,-8.175,,
20706.0,23.6,-8.293,,
20696.0,23.5,-8.401,,
20686.0,23.5,-8.511,,
20676.0,23.4,-8.602,,
20666.0,23.3,-8.698,,
20656.0,23.3,-8.768,,
20646.0,23.2,-8.858,,
20636.0,23.2,-8.894,,
20626.0,23.1,-8.944,,
20616.0,23.1,-8.998,,
20606.0,23.0,-9.023,,
20596.0,23.0,-9.053,,
20586.0,23.0,-9.079,,
20576.0,22.9,-9.087,,
20566.0,22.9,-9.092,,
20556.0,22.9,-9.098,,
20546.0,22.8,-9.085,,
20536.0,22.8,-9.049,,
20526.0,22.8,-9.013,,
20516.0,22.8,-8.975,,
20506.0,22.7,-8.912,,
20496.0,22.7,-8.847,,
20486.0,22.7,-8.759,,
20476.0,22.7,-8.664,,
20466.0,22.7,-8.573,,
20456.0,22.6,-8.478,,
20446.0,22.6,-8.377,,
20436.0,22.6,-8.258,,
20426.0,22.6,-8.16,,
20416.0,22.6,-8.041,,
20406.0,22.6,-7.942,,
20396.0,22.6,-7.825,,
20386.0,22.6,-7.708,,
20376.0,22.6,-7.594,,
20366.0,22.6,-7.48,,
20356.0,22.6,-7.348,,
20346.0,22.6,-7.236,,
20336.0,22.6,-7.107,,
20326.0,22.6,-6.981,,
20316.0,22.7,-6.857,,
20306.0,22.7,-6.716,,
20296.0,22.7,-6.597,,
20286.0,22.7,-6.458,,
20276.0,22.7,-6.328,,
20266.0,22.8,-6.217,,
20256.0,22.8,-6.091,,
20246.0,22.8,-5.966,,
20236.0,22.8,-5.846,,
20226.0,22.9,-5.708,,
20216.0,22.9,-5.594,,
20206.0,23.0,-5.484,,
20196.0,23.0,-5.355,,
20186.0,23.0,-5.245,,
20176.0,23.1,-5.117,,
20166.0,23.1,-5.009,,
20156.0,23.1,-4.884,,
20146.0,23.1,-4.782,,
20136.0,23.2,-4.682,,
20126.0,23.2,-4.58,,
20116.0,23.2,-4.501,,
20106.0,23.3,-4.406,,
20096.0,23.3,-4.331,,
20086.0,23.3,-4.26,,
20076.0,23.3,-4.192,,
20066.0,23.4,-4.147,,
20056.0,23.4,-4.128,,
20046.0,23.4,-4.13,,
20036.0,23.5,-4.155,,
20026.0,23.5,-4.182,,
20016.0,23.5,-4.227,,
20006.0,23.6,-4.314,,
19996.0,23.6,-4.4,,
19986.0,23.7,-4.491,,
19976.0,23.7,-4.601,,
19966.0,23.8,-4.71,,
19956.0,23.8,-4.822,,
19946.0,23.8,-4.92,,
19936.0,23.9,-5.02,,
19926.0,23.9,-5.12,,
19916.0,24.0,-5.219,,
19906.0,24.0,-5.316,,
19896.0,24.0,-5.397,,
19886.0,24.1,-5.475,,
19876.0,24.1,-5.554,,
19866.0,24.1,-5.655,,
19856.0,24.1,-5.755,,
19846.0,24.2,-5.872,,
19836.0,24.2,-5.961,,
19826.0,24.2,-6.075,,
19816.0,24.3,-6.202,,
19806.0,24.3,-6.328,,
19796.0,24.3,-6.445,,
19786.0,24.3,-6.557,,
19776.0,24.4,-6.68,,
19766.0,24.4,-6.803,,
19756.0,24.4,-6.91,,
19746.0,24.5,-7.035,,
19736.0,24.5,-7.137,,
19726.0,24.5,-7.257,,
19716.0,24.5,-7.375,,
19706.0,24.6,-7.494,,
19696.0,24.6,-7.613,,
19686.0,24.6,-7.751,,
19676.0,24.7,-7.871,,
19666.0,24.7,-7.991,,
19656.0,24.7,-8.113,,
19646.0,24.7,-8.237,,
19636.0,24.8,-8.335,,
19626.0,24.8,-8.435,,
19616.0,24.8,-8.532,,
19606.0,24.9,-8.627,,
19596.0,24.9,-8.72,,
19586.0,25.0,-8.792,,
19576.0,25.0,-8.881,,
19566.0,25.1,-8.949,,
19556.0,25.1,-9.016,,
19546.0,25.2,-9.06,,
19536.0,25.2,-9.104,,
19526.0,25.3,-9.142,,
19516.0,25.3,-9.16,,
19506.0,25.4,-9.18,,
19496.0,25.4,-9.192,,
19486.0,25.4,-9.202,,
19476.0,25.5,-9.178,,
19466.0,25.5,-9.176,,
19456.0,25.5,-9.148,,
19446.0,25.5,-9.118,,
19436.0,25.5,-9.086,,
19426.0,25.5,-9.052,,
19416.0,25.5,-9.014,,
19406.0,25.6,-8.953,,
19396.0,25.6,-8.915,,
19386.0,25.6,-8.857,,
19376.0,25.6,-8.817,,
19366.0,25.6,-8.798,,
19356.0,25.6,-8.78,,
19346.0,25.6,-8.786,,
19336.0,25.7,-8.793,,
19326.0,25.7,-8.818,,
19316.0,25.7,-8.869,,
19306.0,25.7,-8.916,,
19296.0,25.7,-8.989,,
19286.0,25.7,-9.068,,
19276.0,25.8,-9.146,,
19266.0,25.8,-9.254,,
19256.0,25.8,-9.343,,
19246.0,25.8,-9.456,,
19236.0,25.8,-9.574,,
19226.0,25.9,-9.7,,
19216.0,25.9,-9.825,,
19206.0,25.9,-9.954,,
19196.0,25.9,-10.078,,
19186.0,25.9,-10.223,,
19176.0,26.0,-10.363,,
19166.0,26.0,-10.527,,
19156.0,26.0,-10.688,,
19146.0,26.0,-10.873,,
19136.0,26.0,-11.054,,
19126.0,26.1,-11.233,,
19116.0,26.1,-11.432,,
19106.0,26.1,-11.63,,
19096.0,26.1,-11.821,,
19086.0,26.2,-12.009,,
19076.0,26.2,-12.211,,
19066.0,26.2,-12.407,,
19056.0,26.2,-12.598,,
19046.0,26.3,-12.787,,
19036.0,26.3,-12.965,,
19026.0,26.3,-13.146,,
19016.0,26.3,-13.297,,
19006.0,26.3,-13.46,,
18996.0,26.4,-13.626,,
18986.0,26.4,-13.787,,
18976.0,26.4,-13.923,,
18966.0,26.4,-14.078,,
18956.0,26.4,-14.229,,
18946.0,26.4,-14.378,,
18936.0,26.5,-14.522,,
18926.0,26.5,-14.677,,
18916.0,26.5,-14.814,,
18906.0,26.5,-14.964,,
18896.0,26.5,-15.111,,
18886.0,26.5,-15.256,,
18876.0,26.5,-15.412,,
18866.0,26.5,-15.555,,
18856.0,26.5,-15.69,,
18846.0,26.6,-15.805,,
18836.0,26.6,-15.894,,
18826.0,26.6,-15.985,,
18816.0,26.6,-16.052,,
18806.0,26.6,-16.099,,
18796.0,26.6,-16.15,,
18786.0,26.6,-16.191,,
18776.0,26.6,-16.214,,
18766.0,26.7,-16.212,,
18756.0,26.7,-16.234,,
18746.0,26.7,-16.253,,
18736.0,26.7,-16.28,,
18726.0,26.7,-16.278,,
18716.0,26.7,-16.299,,
18706.0,26.7,-16.293,,
18696.0,26.8,-16.307,,
18686.0,26.8,-16.304,,
18676.0,26.8,-16.289,,
18666.0,26.8,-16.266,,
18656.0,26.8,-16.212,,
18646.0,26.9,-16.16,,
18636.0,26.9,-16.112,,
18626.0,26.8,-16.016,,
18616.0,26.8,-15.95,,
18606.0,26.8,-15.846,,
18596.0,26.8,-15.739,,
18586.0,26.8,-15.634,,
18576.0,26.8,-15.511,,
18566.0,26.8,-15.391,,
18556.0,26.8,-15.255,,
18546.0,26.8,-15.139,,
18536.0,26.8,-15.007,,
18526.0,26.8,-14.895,,
18516.0,26.8,-14.773,,
18506.0,26.8,-14.624,,
18496.0,26.8,-14.494,,
18486.0,26.8,-14.348,,
18476.0,26.8,-14.219,,
18466.0,26.8,-14.076,,
18456.0,26.8,-13.971,,
18446.0,26.8,-13.844,,
18436.0,26.8,-13.746,,
18426.0,26.8,-13.647,,
18416.0,26.8,-13.554,,
18406.0,26.8,-13.487,,
18396.0,26.8,-13.422,,
18386.0,26.8,-13.384,,
18376.0,26.8,-13.331,,
18366.0,26.9,-13.303,,
18356.0,26.9,-13.266,,
18346.0,26.9,-13.232,,
18336.0,26.9,-13.196,,
18326.0,26.9,-13.151,,
18316.0,27.0,-13.124,,
18306.0,27.0,-13.085,,
18296.0,27.0,-13.049,,
18286.0,27.0,-13.017,,
18276.0,27.0,-12.987,,
18266.0,27.0,-12.944,,
18256.0,27.0,-12.901,,
18246.0,27.1,-12.861,,
18236.0,27.1,-12.8,,
18226.0,27.1,-12.718,,
18216.0,27.2,-12.659,,
18206.0,27.2,-12.574,,
18196.0,27.2,-12.491,,
18186.0,27.2,-12.383,,
18176.0,27.3,-12.272,,
18166.0,27.3,-12.177,,
18156.0,27.3,-12.077,,
18146.0,27.3,-11.998,,
18136.0,27.3,-11.935,,
18126.0,27.4,-11.872,,
18116.0,27.4,-11.799,,
18106.0,27.5,-11.751,,
18096.0,27.5,-11.722,,
18086.0,27.5,-11.695,,
18076.0,27.5,-11.689,,
18066.0,27.6,-11.663,,
18056.0,27.6,-11.663,,
18046.0,27.6,-11.639,,
18036.0,27.6,-11.622,,
18026.0,27.7,-11.626,,
18016.0,27.7,-11.613,,
18006.0,27.7,-11.622,,
17996.0,27.7,-11.613,,
17986.0,27.7,-11.607,,
17976.0,27.8,-11.628,,
17966.0,27.8,-11.633,,
17956.0,27.8,-11.642,,
17946.0,27.8,-11.652,,
17936.0,27.9,-11.66,,
17926.0,27.9,-11.648,,
17916.0,27.9,-11.641,,
17906.0,28.0,-11.648,,
17896.0,28.0,-11.644,,
17886.0,28.0,-11.619,,
17876.0,28.0,-11.615,,
17866.0,28.1,-11.584,,
17856.0,28.1,-11.573,,
17846.0,28.1,-11.538,,
17836.0,28.1,-11.5,,
17826.0,28.2,-11.461,,
17816.0,28.2,-11.432,,
17806.0,28.2,-11.371,,
17796.0,28.2,-11.332,,
17786.0,28.2,-11.297,,
17776.0,28.3,-11.243,,
17766.0,28.3,-11.203,,
17756.0,28.3,-11.141,,
17746.0,28.3,-11.102,,
17736.0,28.3,-11.042,,
17726.0,28.3,-11.002,,
17716.0,28.3,-10.946,,
17706.0,28.4,-10.907,,
17696.0,28.4,-10.855,,
17686.0,28.4,-10.825,,
17676.0,28.4,-10.779,,
17666.0,28.4,-10.733,,
17656.0,28.4,-10.721,,
17646.0,28.4,-10.669,,
17636.0,28.5,-10.646,,
17626.0,28.5,-10.61,,
17616.0,28.5,-10.574,,
17606.0,28.5,-10.561,,
17596.0,28.5,-10.544,,
17586.0,28.5,-10.538,,
17576.0,28.5,-10.507,,
17566.0,28.5,-10.463,,
17556.0,28.6,-10.429,,
17546.0,28.6,-10.394,,
17536.0,28.6,-10.377,,
17526.0,28.6,-10.338,,
17516.0,28.6,-10.325,,
17506.0,28.6,-10.335,,
17496.0,28.6,-10.32,,
17486.0,28.6,-10.329,,
17476.0,28.6,-10.337,,
17466.0,28.6,-10.348,,
17456.0,28.6,-10.354,,
17446.0,28.7,-10.356,,
17436.0,28.7,-10.381,,
17426.0,28.7,-10.381,,
17416.0,28.7,-10.401,,
17406.0,28.7,-10.421,,
17396.0,28.7,-10.441,,
17386.0,28.7,-10.458,,
17376.0,28.7,-10.48,,
17366.0,28.7,-10.495,,
17356.0,28.7,-10.535,,
17346.0,28.7,-10.573,,
17336.0,28.7,-10.612,,
17326.0,28.8,-10.669,,
17316.0,28.8,-10.726,,
17306.0,28.8,-10.785,,
17296.0,28.8,-10.837,,
17286.0,28.8,-10.918,,
17276.0,28.8,-10.974,,
17266.0,28.8,-11.046,,
17256.0,28.8,-11.12,,
17246.0,28.8,-11.192,,
17236.0,28.8,-11.264,,
17226.0,28.9,-11.331,,
17216.0,28.9,-11.393,,
17206.0,28.9,-11.46,,
17196.0,28.9,-11.547,,
17186.0,28.9,-11.606,,
17176.0,28.9,-11.673,,
17166.0,28.9,-11.753,,
17156.0,28.9,-11.833,,
17146.0,28.9,-11.911,,
17136.0,28.9,-11.978,,
17126.0,29.0,-12.055,,
17116.0,29.0,-12.13,,
17106.0,29.0,-12.201,,
17096.0,29.0,-12.293,,
17086.0,29.0,-12.362,,
17076.0,29.0,-12.429,,
17066.0,29.0,-12.498,,
17056.0,29.0,-12.556,,
17046.0,29.0,-12.597,,
17036.0,29.0,-12.652,,
17026.0,29.1,-12.686,,
17016.0,29.1,-12.721,,
17006.0,29.1,-12.737,,
16996.0,29.1,-12.768,,
16986.0,29.1,-12.779,,
16976.0,29.1,-12.787,,
16966.0,29.1,-12.777,,
16956.0,29.1,-12.782,,
16946.0,29.1,-12.747,,
16936.0,29.1,-12.727,,
16926.0,29.1,-12.687,,
16916.0,29.1,-12.666,,
16906.0,29.1,-12.596,,
16896.0,29.1,-12.548,,
16886.0,29.1,-12.475,,
16876.0,29.2,-12.404,,
16866.0,29.2,-12.325,,
16856.0,29.2,-12.247,,
16846.0,29.2,-12.186,,
16836.0,29.2,-12.108,,
16826.0,29.2,-12.029,,
16816.0,29.2,-11.946,,
16806.0,29.2,-11.866,,
16796.0,29.2,-11.782,,
16786.0,29.2,-11.721,,
16776.0,29.2,-11.643,,
16766.0,29.2,-11.587,,
16756.0,29.2,-11.533,,
16746.0,29.2,-11.5,,
16736.0,29.2,-11.467,,
16726.0,29.2,-11.462,,
16716.0,29.2,-11.451,,
16706.0,29.2,-11.453,,
16696.0,29.2,-11.47,,
16686.0,29.2,-11.515,,
16676.0,29.2,-11.544,,
16666.0,29.2,-11.6,,
16656.0,29.2,-11.651,,
16646.0,29.3,-11.696,,
16636.0,29.3,-11.764,,
16626.0,29.3,-11.81,,
16616.0,29.3,-11.882,,
16606.0,29.3,-11.941,,
16596.0,29.3,-12.014,,
16586.0,29.3,-12.076,,
16576.0,29.3,-12.158,,
16566.0,29.3,-12.217,,
16556.0,29.3,-12.297,,
16546.0,29.4,-12.381,,
16536.0,29.4,-12.468,,
16526.0,29.3,-12.55,,
16516.0,29.2,-12.639,,
16506.0,29.2,-12.729,,
16496.0,29.2,-12.812,,
16486.0,29.2,-12.894,,
16476.0,29.2,-12.991,,
16466.0,29.2,-13.065,,
16456.0,29.2,-13.132,,
16446.0,29.2,-13.222,,
16436.0,29.2,-13.28,,
16426.0,29.2,-13.357,,
16416.0,29.1,-13.416,,
16406.0,29.1,-13.492,,
16396.0,29.1,-13.566,,
16386.0,29.1,-13.613,,
16376.0,29.1,-13.685,,
