age_calkaBP,AnIS-ID,tempanomNH,Transformed Year
-4633.6,-1778.2,1.744,463296.00000000006
-4633.5,-1776.7,1.701,463286.0
-4633.4,-1821.8,1.678,463275.99999999994
-4633.3,-1805.4,1.653,463266.0
-4633.2,-1799.3,1.63,463256.0
-4633.1,-1804.7,1.607,463246.00000000006
-4633.0,-1804.7,1.583,463236.0
-4632.9,-1785.6,1.54,463225.99999999994
-4632.8,-1774.3,1.516,463216.0
-4632.7,-1774.8,1.494,463206.0
-4632.6,-1768.2,1.451,463196.00000000006
-4632.5,-1779.1,1.429,463186.0
-4632.4,-1777.4,1.407,463175.99999999994
-4632.3,-1775.0,1.366,463166.0
-4632.2,-1776.5,1.344,463156.0
-4632.1,-1771.3,1.323,463146.00000000006
-4632.0,-1769.7,1.282,463136.0
-4631.9,-1771.6,1.261,463125.99999999994
-4631.8,-1774.0,1.24,463116.0
-4631.7,-1765.3,1.22,463106.0
-4631.6,-1762.6,1.2,463096.00000000006
-4631.5,-1761.1,1.181,463086.0
-4631.4,-1757.6,1.163,463075.99999999994
-4631.3,-1755.7,1.144,463066.0
-4631.2,-1755.0,1.127,463056.0
-4631.1,-1753.5,1.11,463046.00000000006
-4631.0,-1752.8,1.092,463036.0
-4630.9,-1773.9,1.075,463025.99999999994
-4630.8,-1774.1,1.059,463016.0
-4630.7,-1772.3,1.043,463006.0
-4630.6,-1770.4,1.027,462996.00000000006
-4630.5,-1769.8,1.033,462986.0
-4630.4,-1768.2,1.018,462975.99999999994
-4630.3,-1767.1,1.003,462966.0
-4630.2,-1766.2,0.989,462956.0
-4630.1,-1766.0,0.995,462946.00000000006
-4630.0,-1764.7,0.981,462936.0
-4629.9,-1811.3,0.988,462925.99999999994
-4629.8,-1807.6,0.975,462916.0
-4629.7,-1809.8,0.981,462906.0
-4629.6,-1807.4,0.968,462896.00000000006
-4629.5,-1809.7,0.974,462886.0
-4629.4,-1808.9,0.961,462875.99999999994
-4629.3,-1810.6,0.967,462866.0
-4629.2,-1809.0,0.953,462856.0
-4629.1,-1809.3,0.959,462846.00000000006
-4629.0,-1808.9,0.965,462836.0
-4628.9,-1902.5,0.951,462825.99999999994
-4628.8,-1928.2,0.955,462816.0
-4628.7,-1940.2,0.96,462806.0
-4628.6,-1942.4,0.965,462796.00000000006
-4628.5,-1942.0,0.971,462786.0
-4628.4,-1942.0,0.975,462775.99999999994
-4628.3,-1941.2,0.98,462766.0
-4628.2,-1941.9,0.965,462756.0
-4628.1,-1943.3,0.97,462746.00000000006
-4628.0,-1944.0,0.974,462736.0
-4627.9,-2033.0,0.998,462725.99999999994
-4627.8,-2015.1,1.001,462716.0
-4627.7,-2005.3,1.004,462706.0
-4627.6,-2018.6,1.007,462696.00000000006
-4627.5,-2024.2,1.01,462686.0
-4627.4,-2017.1,1.013,462675.99999999994
-4627.3,-2036.5,1.017,462666.0
-4627.2,-2026.7,1.04,462656.0
-4627.1,-2029.2,1.043,462646.00000000006
-4627.0,-2035.8,1.046,462636.0
-4626.9,-2038.9,1.047,462625.99999999994
-4626.8,-2042.9,1.05,462616.0
-4626.7,-2051.6,1.053,462606.0
-4626.6,-2044.3,1.055,462596.00000000006
-4626.5,-2044.3,1.057,462586.0
-4626.4,-2043.0,1.058,462575.99999999994
-4626.3,-2040.4,1.059,462566.0
-4626.2,-2039.7,1.06,462556.0
-4626.1,-2041.9,1.061,462546.00000000006
-4626.0,-2043.1,1.062,462536.0
-4625.9,-2054.5,1.063,462525.99999999994
-4625.8,-2044.6,1.062,462516.0
-4625.7,-2045.0,1.062,462506.0
-4625.6,-2043.2,1.061,462496.00000000006
-4625.5,-2046.7,1.06,462486.0
-4625.4,-2052.5,1.06,462475.99999999994
-4625.3,-2059.0,1.039,462466.0
-4625.2,-2042.6,1.038,462456.0
-4625.1,-2046.8,1.036,462446.00000000006
-4625.0,-2037.5,1.034,462436.0
-4624.9,-2046.8,1.032,462425.99999999994
-4624.8,-2051.8,1.01,462416.0
-4624.7,-2052.7,1.009,462406.0
-4624.6,-2062.8,1.007,462396.00000000006
-4624.5,-2067.2,1.005,462386.0
-4624.4,-2059.6,0.983,462375.99999999994
-4624.3,-2040.1,0.981,462366.0
-4624.2,-2039.6,0.979,462356.0
-4624.1,-2025.0,0.96,462346.00000000006
-4624.0,-2022.2,0.96,462336.0
-4623.9,-2022.7,0.96,462325.99999999994
-4623.8,-2019.6,0.94,462316.0
-4623.7,-2030.8,0.94,462306.0
-4623.6,-2036.4,0.94,462296.00000000006
-4623.5,-2036.3,0.92,462286.0
-4623.4,-2050.5,0.92,462275.99999999994
-4623.3,-2053.0,0.9,462266.0
-4623.2,-2054.7,0.901,462256.0
-4623.1,-2073.2,0.882,462246.00000000006
-4623.0,-2078.1,0.882,462236.0
-4622.9,-2078.1,0.864,462225.99999999994
-4622.8,-2093.6,0.863,462216.0
-4622.7,-2091.2,0.844,462206.0
-4622.6,-2096.0,0.845,462196.00000000006
-4622.5,-2103.8,0.826,462186.0
-4622.4,-2085.9,0.806,462175.99999999994
-4622.3,-2096.1,0.808,462166.0
-4622.2,-2110.4,0.789,462156.0
-4622.1,-2116.4,0.791,462146.00000000006
-4622.0,-2121.9,0.774,462136.0
-4621.9,-2125.1,0.775,462125.99999999994
-4621.8,-2124.4,0.757,462116.0
-4621.7,-2117.9,0.74,462106.0
-4621.6,-2115.2,0.741,462096.00000000006
-4621.5,-2113.5,0.723,462086.0
-4621.4,-2137.7,0.725,462075.99999999994
-4621.3,-2117.3,0.706,462066.0
-4621.2,-2124.8,0.708,462056.0
-4621.1,-2133.4,0.69,462046.00000000006
-4621.0,-2134.7,0.691,462036.0
-4620.9,-2136.9,0.673,462025.99999999994
-4620.8,-2140.1,0.676,462016.0
-4620.7,-2141.7,0.676,462006.0
-4620.6,-2144.9,0.658,461996.00000000006
-4620.5,-2154.7,0.659,461986.0
-4620.4,-2165.0,0.642,461975.99999999994
-4620.3,-2158.9,0.645,461966.0
-4620.2,-2190.1,0.627,461956.0
-4620.1,-2184.5,0.629,461946.00000000006
-4620.0,-2187.1,0.63,461936.0
-4619.9,-2194.3,0.613,461925.99999999994
-4619.8,-2182.1,0.615,461916.0
-4619.7,-2184.2,0.598,461906.0
-4619.6,-2183.9,0.601,461896.00000000006
-4619.5,-2184.8,0.604,461886.0
-4619.4,-2184.5,0.586,461875.99999999994
-4619.3,-2193.4,0.588,461866.0
-4619.2,-2183.2,0.591,461856.0
-4619.1,-2165.5,0.574,461846.00000000006
-4619.0,-2158.2,0.578,461836.0
-4618.9,-2163.3,0.58,461825.99999999994
-4618.8,-2156.1,0.564,461816.0
-4618.7,-2170.4,0.566,461806.0
-4618.6,-2163.1,0.567,461796.00000000006
-4618.5,-2172.7,0.549,461786.0
-4618.4,-2162.3,0.551,461775.99999999994
-4618.3,-2165.3,0.553,461766.0
-4618.2,-2165.7,0.555,461756.0
-4618.1,-2170.3,0.537,461746.00000000006
-4618.0,-2169.3,0.538,461736.0
-4617.9,-2167.5,0.54,461725.99999999994
-4617.8,-2154.9,0.542,461716.0
-4617.7,-2168.0,0.523,461706.0
-4617.6,-2162.3,0.526,461696.00000000006
-4617.5,-2171.6,0.527,461686.0
-4617.4,-2159.4,0.529,461675.99999999994
-4617.3,-2162.6,0.531,461666.0
-4617.2,-2161.3,0.512,461656.0
-4617.1,-2171.8,0.513,461646.00000000006
-4617.0,-2168.2,0.514,461636.0
-4616.9,-2166.1,0.495,461625.99999999994
-4616.8,-2157.2,0.497,461616.0
-4616.7,-2170.6,0.478,461606.0
-4616.6,-2172.0,0.478,461596.00000000006
-4616.5,-2169.0,0.459,461586.0
-4616.4,-2159.5,0.461,461575.99999999994
-4616.3,-2172.0,0.441,461566.0
-4616.2,-2171.9,0.441,461556.0
-4616.1,-2168.9,0.421,461546.00000000006
-4616.0,-2159.9,0.402,461536.0
-4615.9,-2168.8,0.402,461525.99999999994
-4615.8,-2172.1,0.382,461516.0
-4615.7,-2162.7,0.36,461506.0
-4615.6,-2160.7,0.341,461496.00000000006
-4615.5,-2170.3,0.321,461486.0
-4615.4,-2170.1,0.319,461475.99999999994
-4615.3,-2172.4,0.298,461466.0
-4615.2,-2198.0,0.276,461456.0
-4615.1,-2181.3,0.255,461446.00000000006
-4615.0,-2181.8,0.234,461436.0
-4614.9,-2179.8,0.212,461425.99999999994
-4614.8,-2181.9,0.191,461416.0
-4614.7,-2195.1,0.17,461406.0
-4614.6,-2186.6,0.148,461396.00000000006
-4614.5,-2185.4,0.106,461386.0
-4614.4,-2196.2,0.085,461375.99999999994
-4614.3,-2191.9,0.064,461366.0
-4614.2,-2196.1,0.043,461356.0
-4614.1,-2198.0,0.022,461346.00000000006
-4614.0,-2204.8,-0.02,461336.0
-4613.9,-2201.7,-0.04,461325.99999999994
-4613.8,-2208.0,-0.061,461316.0
-4613.7,-2201.8,-0.102,461306.0
-4613.6,-2206.6,-0.123,461296.00000000006
-4613.5,-2196.9,-0.162,461286.0
-4613.4,-2196.3,-0.182,461275.99999999994
-4613.3,-2206.7,-0.222,461266.0
-4613.2,-2203.1,-0.242,461256.0
-4613.1,-2204.7,-0.282,461246.00000000006
-4613.0,-2207.9,-0.301,461236.0
-4612.9,-2217.9,-0.341,461225.99999999994
-4612.8,-2202.7,-0.38,461216.0
-4612.7,-2213.5,-0.399,461206.0
-4612.6,-2209.0,-0.438,461196.00000000006
-4612.5,-2184.4,-0.477,461186.0
-4612.4,-2188.4,-0.514,461175.99999999994
-4612.3,-2174.5,-0.531,461166.0
-4612.2,-2148.2,-0.568,461156.0
-4612.1,-2270.1,-0.605,461146.00000000006
-4612.0,-2183.3,-0.621,461136.0
-4611.9,-2272.9,-0.657,461125.99999999994
-4611.8,-2190.5,-0.672,461116.0
-4611.7,-2287.2,-0.689,461106.0
-4611.6,-2193.7,-0.724,461096.00000000006
-4611.5,-2288.1,-0.739,461086.0
-4611.4,-2201.2,-0.755,461075.99999999994
-4611.3,-2206.2,-0.77,461066.0
-4611.2,-2215.2,-0.784,461056.0
-4611.1,-2209.1,-0.799,461046.00000000006
-4611.0,-2204.5,-0.812,461036.0
-4610.9,-2092.1,-0.826,461025.99999999994
-4610.8,-2179.5,-0.839,461016.0
-4610.7,-2069.7,-0.851,461006.0
-4610.6,-2159.9,-0.863,460996.00000000006
-4610.5,-2063.7,-0.855,460986.0
-4610.4,-2154.8,-0.867,460975.99999999994
-4610.3,-2060.6,-0.876,460966.0
-4610.2,-2152.2,-0.867,460956.0
-4610.1,-2057.9,-0.878,460946.00000000006
-4610.0,-2151.2,-0.867,460936.0
-4609.9,-1913.6,-0.876,460925.99999999994
-4609.8,-1895.4,-0.865,460916.0
-4609.7,-1955.6,-0.855,460906.0
-4609.6,-1887.0,-0.845,460896.00000000006
-4609.5,-1866.8,-0.833,460886.0
-4609.4,-1840.8,-0.844,460875.99999999994
-4609.3,-1874.9,-0.835,460866.0
-4609.2,-1948.4,-0.826,460856.0
-4609.1,-1876.5,-0.817,460846.00000000006
-4609.0,-1868.5,-0.789,460836.0
-4608.9,-1825.1,-0.78,460825.99999999994
-4608.8,-1807.0,-0.773,460816.0
-4608.7,-1807.4,-0.763,460806.0
-4608.6,-1797.3,-0.736,460796.00000000006
-4608.5,-1797.4,-0.729,460786.0
-4608.4,-1799.4,-0.721,460775.99999999994
-4608.3,-1793.6,-0.695,460766.0
-4608.2,-1794.6,-0.667,460756.0
-4608.1,-1788.4,-0.661,460746.00000000006
-4608.0,-1786.0,-0.634,460736.0
-4607.9,-1804.4,-0.608,460725.99999999994
-4607.8,-1811.0,-0.603,460716.0
-4607.7,-1807.9,-0.578,460706.0
-4607.6,-1812.7,-0.554,460696.00000000006
-4607.5,-1809.4,-0.53,460686.0
-4607.4,-1811.0,-0.507,460675.99999999994
-4607.3,-1804.1,-0.483,460666.0
-4607.2,-1812.3,-0.459,460656.0
-4607.1,-1804.3,-0.435,460646.00000000006
-4607.0,-1813.2,-0.412,460636.0
-4606.9,-1890.4,-0.389,460625.99999999994
-4606.8,-1903.7,-0.347,460616.0
-4606.7,-1906.3,-0.325,460606.0
-4606.6,-1912.1,-0.303,460596.00000000006
-4606.5,-1914.5,-0.281,460586.0
-4606.4,-1916.7,-0.239,460575.99999999994
-4606.3,-1921.5,-0.217,460566.0
-4606.2,-1922.5,-0.196,460556.0
-4606.1,-1920.7,-0.176,460546.00000000006
-4606.0,-1922.0,-0.136,460536.0
-4605.9,-2068.6,-0.115,460525.99999999994
-4605.8,-2074.9,-0.075,460516.0
-4605.7,-2123.6,-0.056,460506.0
-4605.6,-2138.1,-0.036,460496.00000000006
-4605.5,-2169.2,0.005,460486.0
-4605.4,-2143.9,0.023,460475.99999999994
-4605.3,-2183.2,0.062,460466.0
-4605.2,-2148.6,0.08,460456.0
-4605.1,-2193.0,0.119,460446.00000000006
-4605.0,-2143.0,0.156,460436.0
-4604.9,-2196.2,0.175,460425.99999999994
-4604.8,-2168.2,0.213,460416.0
-4604.7,-2186.1,0.251,460406.0
-4604.6,-2168.4,0.268,460396.00000000006
-4604.5,-2192.6,0.305,460386.0
-4604.4,-2169.2,0.342,460375.99999999994
-4604.3,-2167.4,0.36,460366.0
-4604.2,-2198.9,0.396,460356.0
-4604.1,-2163.4,0.432,460346.00000000006
-4604.0,-2193.2,0.471,460336.0
-4603.9,-2193.7,0.507,460325.99999999994
-4603.8,-2165.7,0.543,460316.0
-4603.7,-2161.0,0.561,460306.0
-4603.6,-2163.1,0.598,460296.00000000006
-4603.5,-2163.8,0.635,460286.0
-4603.4,-2152.7,0.671,460275.99999999994
-4603.3,-2174.5,0.709,460266.0
-4603.2,-2149.0,0.745,460256.0
-4603.1,-2143.7,0.783,460246.00000000006
-4603.0,-2152.2,0.82,460236.0
-4602.9,-2141.9,0.855,460225.99999999994
-4602.8,-2137.4,0.913,460216.0
-4602.7,-2149.0,0.949,460206.0
-4602.6,-2126.3,0.986,460196.00000000006
-4602.5,-2133.4,1.023,460186.0
-4602.4,-2127.2,1.06,460175.99999999994
-4602.3,-2123.1,1.096,460166.0
-4602.2,-2129.1,1.133,460156.0
-4602.1,-2120.2,1.169,460146.00000000006
-4602.0,-2130.9,1.205,460136.0
-4601.9,-2116.6,1.241,460125.99999999994
-4601.8,-2120.2,1.277,460116.0
-4601.7,-2121.3,1.313,460106.0
-4601.6,-2125.3,1.35,460096.00000000006
-4601.5,-2124.5,1.366,460086.0
-4601.4,-2121.1,1.402,460075.99999999994
-4601.3,-2130.5,1.418,460066.0
-4601.2,-2102.3,1.453,460056.0
-4601.1,-2102.5,1.467,460046.00000000006
-4601.0,-2113.9,1.501,460036.0
-4600.9,-2105.3,1.516,460025.99999999994
-4600.8,-2113.4,1.55,460016.0
-4600.7,-2101.5,1.563,460006.0
-4600.6,-2107.0,1.574,459996.00000000006
-4600.5,-2102.5,1.586,459986.0
-4600.4,-2103.2,1.597,459975.99999999994
-4600.3,-2101.1,1.627,459966.0
-4600.2,-2102.4,1.638,459956.0
-4600.1,-2097.0,1.648,459946.00000000006
-4600.0,-2095.7,1.638,459936.0
-4599.9,-2099.0,1.647,459925.99999999994
-4599.8,-2126.4,1.657,459916.0
-4599.7,-2117.9,1.666,459906.0
-4599.6,-2089.0,1.676,459896.00000000006
-4599.5,-2109.8,1.666,459886.0
-4599.4,-2098.6,1.676,459875.99999999994
-4599.3,-2124.1,1.666,459866.0
-4599.2,-2092.8,1.676,459856.0
-4599.1,-2138.6,1.666,459846.00000000006
-4599.0,-2086.9,1.677,459836.0
-4598.9,-2117.7,1.668,459825.99999999994
-4598.8,-2095.3,1.678,459816.0
-4598.7,-2111.5,1.67,459806.0
-4598.6,-2088.1,1.661,459796.00000000006
-4598.5,-2113.6,1.653,459786.0
-4598.4,-2120.5,1.646,459775.99999999994
-4598.3,-2116.1,1.639,459766.0
-4598.2,-2088.9,1.631,459756.0
-4598.1,-2112.3,1.624,459746.00000000006
-4598.0,-2090.3,1.616,459736.0
-4597.9,-2111.0,1.611,459725.99999999994
-4597.8,-2092.1,1.606,459716.0
-4597.7,-2116.1,1.601,459706.0
-4597.6,-2093.2,1.575,459696.00000000006
-4597.5,-2095.3,1.571,459686.0
-4597.4,-2094.8,1.566,459675.99999999994
-4597.3,-2097.4,1.542,459666.0
-4597.2,-2100.8,1.539,459656.0
-4597.1,-2099.1,1.515,459646.00000000006
-4597.0,-2099.4,1.513,459636.0
-4596.9,-2096.7,1.509,459625.99999999994
-4596.8,-2096.7,1.486,459616.0
-4596.7,-2095.8,1.483,459606.0
-4596.6,-2098.5,1.48,459596.00000000006
-4596.5,-2100.7,1.459,459586.0
-4596.4,-2100.0,1.457,459575.99999999994
-4596.3,-2099.6,1.455,459566.0
-4596.2,-2099.8,1.454,459556.0
-4596.1,-2102.5,1.433,459546.00000000006
-4596.0,-2103.2,1.432,459536.0
-4595.9,-2096.5,1.432,459525.99999999994
-4595.8,-2097.0,1.412,459516.0
-4595.7,-2116.9,1.412,459506.0
-4595.6,-2096.0,1.412,459496.00000000006
-4595.5,-2120.3,1.414,459486.0
-4595.4,-2090.3,1.394,459475.99999999994
-4595.3,-2090.7,1.395,459466.0
-4595.2,-2104.7,1.397,459456.0
-4595.1,-2103.7,1.399,459446.00000000006
-4595.0,-2103.9,1.401,459436.0
-4594.9,-2124.2,1.384,459425.99999999994
-4594.8,-2096.0,1.386,459416.0
-4594.7,-2093.9,1.389,459406.0
-4594.6,-2094.0,1.392,459396.00000000006
-4594.5,-2094.4,1.395,459386.0
-4594.4,-2094.7,1.378,459375.99999999994
-4594.3,-2094.9,1.381,459366.0
-4594.2,-2097.0,1.383,459356.0
-4594.1,-2095.2,1.386,459346.00000000006
-4594.0,-2094.6,1.388,459336.0
-4593.9,-2091.3,1.391,459325.99999999994
-4593.8,-2090.7,1.393,459316.0
-4593.7,-2090.5,1.395,459306.0
-4593.6,-2090.5,1.398,459296.00000000006
-4593.5,-2090.2,1.38,459286.0
-4593.4,-2091.9,1.381,459275.99999999994
-4593.3,-2091.7,1.384,459266.0
-4593.2,-2090.7,1.385,459256.0
-4593.1,-2092.9,1.387,459246.00000000006
-4593.0,-2091.1,1.388,459236.0
-4592.9,-2088.0,1.389,459225.99999999994
-4592.8,-2087.8,1.391,459216.0
-4592.7,-2087.2,1.393,459206.0
-4592.6,-2088.7,1.394,459196.00000000006
-4592.5,-2086.9,1.394,459186.0
-4592.4,-2086.9,1.395,459175.99999999994
-4592.3,-2087.4,1.396,459166.0
-4592.2,-2086.5,1.397,459156.0
-4592.1,-2087.0,1.397,459146.00000000006
-4592.0,-2086.5,1.378,459136.0
-4591.9,-2085.9,1.378,459125.99999999994
-4591.8,-2085.4,1.378,459116.0
-4591.7,-2086.3,1.378,459106.0
-4591.6,-2086.8,1.357,459096.00000000006
-4591.5,-2087.5,1.356,459086.0
-4591.4,-2087.2,1.337,459075.99999999994
-4591.3,-2087.3,1.336,459066.0
-4591.2,-2089.1,1.315,459056.0
-4591.1,-2080.9,1.314,459046.00000000006
-4591.0,-2083.3,1.293,459036.0
-4590.9,-2002.2,1.292,459025.99999999994
-4590.8,-1987.6,1.271,459016.0
-4590.7,-2006.4,1.25,459006.0
-4590.6,-1980.6,1.248,458996.00000000006
-4590.5,-1976.6,1.227,458986.0
-4590.4,-1979.0,1.204,458975.99999999994
-4590.3,-1983.6,1.181,458966.0
-4590.2,-1985.9,1.158,458956.0
-4590.1,-2014.5,1.135,458946.00000000006
-4590.0,-1985.1,1.111,458936.0
-4589.9,-1815.3,1.088,458925.99999999994
-4589.8,-1795.5,1.066,458916.0
-4589.7,-1789.8,1.043,458906.0
-4589.6,-1789.5,1.02,458896.00000000006
-4589.5,-1800.3,0.997,458886.0
-4589.4,-1806.4,0.973,458875.99999999994
-4589.3,-1791.8,0.931,458866.0
-4589.2,-1799.3,0.907,458856.0
-4589.1,-1801.9,0.884,458846.00000000006
-4589.0,-1815.3,0.842,458836.0
-4588.9,-1752.0,0.819,458825.99999999994
-4588.8,-1731.9,0.776,458816.0
-4588.7,-1726.1,0.751,458806.0
-4588.6,-1789.7,0.706,458796.00000000006
-4588.5,-1770.4,0.681,458786.0
-4588.4,-1722.5,0.636,458775.99999999994
-4588.3,-1734.2,0.612,458766.0
-4588.2,-1731.3,0.569,458756.0
-4588.1,-1730.0,0.525,458746.00000000006
-4588.0,-1725.4,0.483,458736.0
-4587.9,-1718.6,0.46,458725.99999999994
-4587.8,-1683.0,0.418,458716.0
-4587.7,-1677.1,0.376,458706.0
-4587.6,-1704.2,0.335,458696.00000000006
-4587.5,-1701.8,0.292,458686.0
-4587.4,-1697.7,0.25,458675.99999999994
-4587.3,-1737.0,0.207,458666.0
-4587.2,-1695.8,0.163,458656.0
-4587.1,-1682.6,0.122,458646.00000000006
-4587.0,-1693.4,0.1,458636.0
-4586.9,-1681.3,0.06,458625.99999999994
-4586.8,-1728.9,0.018,458616.0
-4586.7,-1685.3,-0.022,458606.0
-4586.6,-1728.3,-0.042,458596.00000000006
-4586.5,-1674.8,-0.081,458586.0
-4586.4,-1676.3,-0.119,458575.99999999994
-4586.3,-1674.2,-0.137,458566.0
-4586.2,-1681.4,-0.175,458556.0
-4586.1,-1667.9,-0.192,458546.00000000006
-4586.0,-1662.5,-0.229,458536.0
-4585.9,-1688.8,-0.245,458525.99999999994
-4585.8,-1684.3,-0.28,458516.0
-4585.7,-1686.6,-0.296,458506.0
-4585.6,-1692.3,-0.311,458496.00000000006
-4585.5,-1688.3,-0.345,458486.0
-4585.4,-1686.7,-0.359,458475.99999999994
-4585.3,-1686.4,-0.372,458466.0
-4585.2,-1684.1,-0.384,458456.0
-4585.1,-1682.3,-0.396,458446.00000000006
-4585.0,-1679.2,-0.427,458436.0
-4584.9,-1745.5,-0.439,458425.99999999994
-4584.8,-1752.8,-0.451,458416.0
-4584.7,-1760.8,-0.462,458406.0
-4584.6,-1765.2,-0.473,458396.00000000006
-4584.5,-1772.2,-0.484,458386.0
-4584.4,-1775.7,-0.474,458375.99999999994
-4584.3,-1775.2,-0.485,458366.0
-4584.2,-1772.6,-0.496,458356.0
-4584.1,-1771.3,-0.507,458346.00000000006
-4584.0,-1771.3,-0.519,458336.0
-4583.9,-1921.5,-0.51,458325.99999999994
-4583.8,-1942.8,-0.522,458316.0
-4583.7,-1930.7,-0.534,458306.0
-4583.6,-1918.8,-0.527,458296.00000000006
-4583.5,-1924.8,-0.539,458286.0
-4583.4,-1928.9,-0.551,458275.99999999994
-4583.3,-1940.5,-0.544,458266.0
-4583.2,-1928.9,-0.557,458256.0
-4583.1,-1931.8,-0.551,458246.00000000006
-4583.0,-1933.9,-0.544,458236.0
-4582.9,-2046.1,-0.558,458225.99999999994
-4582.8,-2055.9,-0.55,458216.0
-4582.7,-2059.3,-0.544,458206.0
-4582.6,-2064.2,-0.558,458196.00000000006
-4582.5,-2056.6,-0.552,458186.0
-4582.4,-2059.9,-0.546,458175.99999999994
-4582.3,-2056.6,-0.541,458166.0
-4582.2,-2056.7,-0.557,458156.0
-4582.1,-2059.5,-0.552,458146.00000000006
-4582.0,-2063.4,-0.547,458136.0
-4581.9,-2055.3,-0.563,458125.99999999994
-4581.8,-2052.3,-0.559,458116.0
-4581.7,-2051.9,-0.555,458106.0
-4581.6,-2042.7,-0.571,458096.00000000006
-4581.5,-2035.4,-0.568,458086.0
-4581.4,-2026.9,-0.564,458075.99999999994
-4581.3,-2022.8,-0.579,458066.0
-4581.2,-2033.1,-0.575,458056.0
-4581.1,-2039.8,-0.571,458046.00000000006
-4581.0,-2030.2,-0.587,458036.0
-4580.9,-2048.1,-0.584,458025.99999999994
-4580.8,-2039.2,-0.599,458016.0
-4580.7,-2073.2,-0.595,458006.0
-4580.6,-2070.7,-0.614,457996.00000000006
-4580.5,-2067.2,-0.611,457986.0
-4580.4,-2211.8,-0.629,457975.99999999994
-4580.3,-2112.4,-0.628,457966.0
-4580.2,-2206.2,-0.648,457956.0
-4580.1,-2125.7,-0.666,457946.00000000006
-4580.0,-2234.1,-0.665,457936.0
-4579.9,-2144.2,-0.683,457925.99999999994
-4579.8,-2238.5,-0.682,457916.0
-4579.7,-2148.8,-0.7,457906.0
-4579.6,-2248.5,-0.719,457896.00000000006
-4579.5,-2155.5,-0.719,457886.0
-4579.4,-2250.5,-0.737,457875.99999999994
-4579.3,-2175.5,-0.757,457866.0
-4579.2,-2282.9,-0.757,457856.0
-4579.1,-2175.9,-0.777,457846.00000000006
-4579.0,-2264.7,-0.797,457836.0
-4578.9,-2180.9,-0.816,457825.99999999994
-4578.8,-2249.1,-0.816,457816.0
-4578.7,-2164.8,-0.836,457806.0
-4578.6,-2176.8,-0.854,457796.00000000006
-4578.5,-2200.8,-0.874,457786.0
-4578.4,-2184.6,-0.894,457775.99999999994
-4578.3,-2205.5,-0.912,457766.0
-4578.2,-2196.3,-0.913,457756.0
-4578.1,-2202.5,-0.932,457746.00000000006
-4578.0,-2194.6,-0.95,457736.0
-4577.9,-2213.2,-0.97,457725.99999999994
-4577.8,-2211.3,-0.988,457716.0
-4577.7,-2223.1,-1.005,457706.0
-4577.6,-2217.1,-1.025,457696.00000000006
-4577.5,-2227.6,-1.043,457686.0
-4577.4,-2244.3,-1.062,457675.99999999994
-4577.3,-2206.4,-1.081,457666.0
-4577.2,-2155.6,-1.078,457656.0
-4577.1,-2152.0,-1.095,457646.00000000006
-4577.0,-2141.6,-1.111,457636.0
-4576.9,-2149.1,-1.107,457625.99999999994
-4576.8,-2180.9,-1.102,457616.0
-4576.7,-2147.2,-1.115,457606.0
-4576.6,-2158.4,-1.11,457596.00000000006
-4576.5,-2148.2,-1.105,457586.0
-4576.4,-2132.2,-1.097,457575.99999999994
-4576.3,-2163.0,-1.09,457566.0
-4576.2,-2173.5,-1.083,457556.0
-4576.1,-2134.2,-1.074,457546.00000000006
-4576.0,-2155.8,-1.044,457536.0
-4575.9,-2181.6,-1.037,457525.99999999994
-4575.8,-2187.3,-1.006,457516.0
-4575.7,-2165.8,-0.999,457506.0
-4575.6,-2175.6,-0.967,457496.00000000006
-4575.5,-2172.2,-0.935,457486.0
-4575.4,-2155.0,-0.901,457475.99999999994
-4575.3,-2181.1,-0.87,457466.0
-4575.2,-2161.4,-0.835,457456.0
-4575.1,-2168.2,-0.803,457446.00000000006
-4575.0,-2149.1,-0.767,457436.0
-4574.9,-2190.7,-0.714,457425.99999999994
-4574.8,-2183.3,-0.677,457416.0
-4574.7,-2176.7,-0.622,457406.0
-4574.6,-2161.2,-0.588,457396.00000000006
-4574.5,-2164.4,-0.534,457386.0
-4574.4,-2172.8,-0.481,457375.99999999994
-4574.3,-2164.7,-0.428,457366.0
-4574.2,-2153.6,-0.374,457356.0
-4574.1,-2159.8,-0.322,457346.00000000006
-4574.0,-2243.3,-0.272,457336.0
-4573.9,-2174.1,-0.221,457325.99999999994
-4573.8,-2152.3,-0.172,457316.0
-4573.7,-2226.3,-0.101,457306.0
-4573.6,-2128.2,-0.053,457296.00000000006
-4573.5,-2176.3,0.014,457286.0
-4573.4,-2152.6,0.081,457275.99999999994
-4573.3,-2243.1,0.13,457266.0
-4573.2,-2192.2,0.194,457256.0
-4573.1,-2135.7,0.26,457246.00000000006
-4573.0,-2155.8,0.325,457236.0
-4572.9,-2139.8,0.409,457225.99999999994
-4572.8,-2152.5,0.471,457216.0
-4572.7,-2128.4,0.534,457206.0
-4572.6,-2129.6,0.594,457196.00000000006
-4572.5,-2124.2,0.677,457186.0
-4572.4,-2143.6,0.757,457175.99999999994
-4572.3,-2134.6,0.82,457166.0
-4572.2,-2105.3,0.881,457156.0
-4572.1,-2161.0,0.96,457146.00000000006
-4572.0,-2142.2,1.015,457136.0
-4571.9,-2105.0,1.095,457125.99999999994
-4571.8,-2093.5,1.152,457116.0
